Date,Open,High,Low,Close,Adj Close,Volume
12/1/16,742.48999,755.47998,741.080017,752.630005,752.630005,40690942
12/2/16,752.630005,779.02002,752.25,770.940002,770.940002,48893613
12/3/16,770.940002,772.320007,755.809998,764.23999,764.23999,30234128
12/4/16,764.23999,769.22998,758.799988,766.390015,766.390015,14755120
12/5/16,766.390015,769.179993,746.01001,754.340027,754.340027,39082688
12/6/16,754.340027,762.47998,750.909973,758.210022,758.210022,25497771
12/7/16,758.210022,769.02002,754.27002,765.559998,765.559998,26755412
12/8/16,765.559998,773.409973,761.169983,768.48999,768.48999,22208497
12/9/16,768.48999,773.47998,765.030029,770.47998,770.47998,18722048
12/10/16,770.47998,776.960022,769.190002,774,774,14049110
12/11/16,774,774.159973,763,767.909973,767.909973,13269086
12/12/16,767.909973,781.26001,767.859985,778.469971,778.469971,22442991
12/13/16,778.469971,790.330017,767.77002,778.73999,778.73999,25894856
12/14/16,778.73999,780.77002,771.01001,776.5,776.5,19326375
12/15/16,776.5,780.27002,773.119995,775.210022,775.210022,20452116
12/16/16,775.210022,783.940002,773.309998,782.049988,782.049988,21650384
12/17/16,782.049988,791.570007,779.359985,787.169983,787.169983,18648778
12/18/16,787.169983,791.26001,783.799988,789.01001,789.01001,11525747
12/19/16,789.01001,793.72998,786.309998,789.789978,789.789978,20238681
12/20/16,789.789978,800.02002,787.119995,799.099976,799.099976,27406319
12/21/16,799.099976,833.130005,795.97998,829.210022,829.210022,53411082
12/22/16,829.210022,874.679993,828.869995,860.150024,860.150024,60511618
12/23/16,860.150024,920.26001,858.039978,917.169983,917.169983,91802931
12/24/16,917.169983,920.48999,880.789978,891.070007,891.070007,41576781
12/25/16,891.070007,895.23999,851.419983,891.070007,891.070007,37173377
12/26/16,891.070007,909.320007,885.880005,898.380005,898.380005,35002753
12/27/16,898.380005,937.909973,893.380005,925.780029,925.780029,45966615
12/28/16,925.780029,974.51001,925.48999,972.169983,972.169983,73811803
12/29/16,972.169983,982.570007,949.22998,971.080017,971.080017,59226667
12/30/16,971.080017,971.590027,927.400024,959.039978,959.039978,67449149
12/31/16,959.039978,965.469971,942.400024,963.380005,963.380005,26379401
1/1/17,963.380005,1001.609985,956.099976,995.440002,995.440002,40570922
1/2/17,995.440002,1031.680054,990.200012,1017.049988,1017.049988,66038073
1/3/17,1017.049988,1035.469971,1006.530029,1033.300049,1033.300049,56085870
1/4/17,1033.300049,1148.540039,1022.320007,1135.410034,1135.410034,170584623
1/5/17,1135.410034,1150.630005,874.530029,989.349976,989.349976,244839289
1/6/17,989.349976,1027.420044,852.549988,886.159973,886.159973,179160668
1/7/17,886.159973,900.859985,806.659973,888.869995,888.869995,113037531
1/8/17,888.869995,936.130005,875.849976,900.859985,900.859985,70298340
1/9/17,900.859985,910.469971,870.909973,899.780029,899.780029,55963281
1/10/17,899.780029,911.320007,890.119995,904.369995,904.369995,48644106
1/11/17,904.369995,917.650024,751.630005,785.429993,785.429993,160194109
1/12/17,785.429993,828.210022,739.549988,810.109985,810.109985,93986701
1/13/17,810.109985,835.049988,771,824.830017,824.830017,72555875
1/14/17,824.830017,838.900024,808.27002,819.630005,819.630005,36594482
1/15/17,819.630005,826.429993,808.630005,821.169983,821.169983,20004735
1/16/17,821.169983,836.659973,817.700012,827.340027,827.340027,27592899
1/17/17,827.340027,906.380005,825.039978,899.659973,899.659973,72272727
1/18/17,899.659973,913.669983,845.869995,872.030029,872.030029,61042392
1/19/17,872.030029,905.280029,870.710022,895.210022,895.210022,52300814
1/20/17,895.210022,901.48999,878.900024,892.909973,892.909973,34847130
1/21/17,892.909973,928.929993,889.460022,919.840027,919.840027,37129176
1/22/17,919.840027,938.380005,888.619995,918.840027,918.840027,44074299
1/23/17,918.840027,927.97998,910.849976,921.460022,921.460022,30261054
1/24/17,921.460022,925.609985,889.150024,893.75,893.75,53468911
1/25/17,893.75,905.700012,883.630005,894.409973,894.409973,34014866
1/26/17,894.409973,919.320007,893.48999,915.559998,915.559998,30795685
1/27/17,915.559998,922.559998,907.919983,918.01001,918.01001,28503144
1/28/17,918.01001,921.890015,912.840027,918.51001,918.51001,13251844
1/29/17,918.51001,922.400024,912.679993,914.549988,914.549988,10214368
1/30/17,914.549988,922.349976,911.51001,920.72998,920.72998,17604172
1/31/17,920.72998,967.450012,917.380005,965.48999,965.48999,51869216
2/1/17,965.48999,986.570007,959.820007,982.429993,982.429993,44035816
2/2/17,982.429993,1009.130005,973.5,1003.969971,1003.969971,50633910
2/3/17,1003.969971,1023.719971,989.210022,1013.02002,1013.02002,62431017
2/4/17,1013.02002,1041.040039,1000.409973,1031.849976,1031.849976,40406542
2/5/17,1031.849976,1033.660034,1004.049988,1016.109985,1016.109985,31669956
2/6/17,1016.109985,1030.599976,1010.830017,1024.670044,1024.670044,32828350
2/7/17,1024.670044,1054.099976,1019.869995,1049.560059,1049.560059,41318349
2/8/17,1049.560059,1069.22998,1020.330017,1055.48999,1055.48999,68336320
2/9/17,1055.48999,1073.030029,924.650024,978.960022,978.960022,145839317
2/10/17,978.960022,1005.599976,947.02002,997.609985,997.609985,60639111
2/11/17,997.609985,1014.320007,983.929993,1008.320007,1008.320007,28504495
2/12/17,1008.320007,1007.820007,992.450012,996.52002,996.52002,14825023
2/13/17,996.52002,1007.609985,975.099976,995.359985,995.359985,32785064
2/14/17,995.359985,1013.799988,986.460022,1008.340027,1008.340027,39810076
2/15/17,1008.340027,1010.929993,999.72998,1008.190002,1008.190002,23569549
2/16/17,1008.190002,1040.280029,1007.390015,1031.930054,1031.930054,39114743
